REG,Région,DEP,Commune,Population
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24484,64
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24485,86
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24486,1609
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24487,492
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24488,937
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24489,1914
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24490,1161
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24491,474
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24492,205
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24493,368
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24494,81
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24495,233
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24496,3143
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24497,311
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24498,67
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24499,752
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24500,6294
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24501,116
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24502,233
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24503,1779
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24504,531
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24505,689
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24506,494
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24507,450
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24508,121
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24509,631
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24510,147751
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24511,156
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24512,213
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24513,2142
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24514,126
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24515,412
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24516,230
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24517,782
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24518,1241
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24519,61
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24520,230
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24521,20020
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24522,4109
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24523,1300
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24524,964
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24525,166
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24526,259
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24527,1149
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24528,1301
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24529,67
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24530,646
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24531,377
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24532,172
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24533,721
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24534,664
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24535,214
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24536,1964
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24537,249
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24538,1127
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24539,328
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24540,156
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24541,894
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24542,309
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24543,2658
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24544,732
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24545,1581
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24546,1355
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24547,277
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24548,73
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24549,418
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24550,508
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24551,55
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24552,381
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24553,107
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24554,136
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24555,938
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24556,316
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24557,315
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24558,931
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24559,10268
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24560,791
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24561,254
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24562,388
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24563,599
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24564,17
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24565,615
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24566,310
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24567,53
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24568,203
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24569,119
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24570,264
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24571,113
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24572,422
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24573,15078
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24574,994
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24575,1171
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24576,564
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24577,563
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24578,63
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24579,276
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24580,646
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24581,223
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24582,515
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24583,597
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24584,351
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24585,290
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24586,99
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24587,631
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24588,8646
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24589,405
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24590,6468
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24591,729
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24592,108
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24593,1431
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24594,495
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24595,944
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24596,1157
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24597,136
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24598,1160
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24599,1133
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24600,472
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24601,1417
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24602,805
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24603,342
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24604,226
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24605,3140
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24606,1391
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24607,1452
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24608,2237
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24609,3786
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24610,732
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24611,132
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24612,197
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24613,708
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24614,95
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24615,116
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24616,495
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24617,543
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24618,1641
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24619,1006
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24620,3102
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24621,2336
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24622,295
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24623,1256
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24624,239
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24625,1624
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24626,559
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24627,977
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24628,923
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24629,559
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24630,1200
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24631,417
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24632,226
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24633,730
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24634,467
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24635,325
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24636,388
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24637,376
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24638,1779
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24639,3889
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24640,486
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24641,670
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24642,865
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24643,485
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24644,890
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24645,320
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24646,375
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24647,230
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24648,2246
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24649,618
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24650,153
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24651,862
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24652,736
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24653,325
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24654,180
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24655,881
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24656,2867
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24657,3584
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24658,242
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24659,2236
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24660,520
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24661,301
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24662,889
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24663,481
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24664,1487
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24665,2875
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24666,1492
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24667,422
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24668,912
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24669,2103
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24670,54
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24671,744
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24672,315
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24673,340
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24674,1042
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24675,1680
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24676,659
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24677,12422
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24678,715
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24679,270
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24680,355
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24681,476
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24682,273
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24683,409
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24684,2644
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24685,138
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24686,216
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24687,282
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24688,1622
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24689,767
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24690,379
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24691,131
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24692,102
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24693,18680
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24694,735
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24695,3373
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24696,40
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24697,114
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24698,846
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24699,630
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24700,7905
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24701,4420
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24702,306
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24703,171
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24704,311
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24705,136
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24706,101
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24707,532
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24708,1811
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24709,554
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24710,474
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24711,708
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24712,205
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24713,942
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24714,2210
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24715,180
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24716,205
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24717,426
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24718,566
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24719,2078
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24720,55
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24721,124
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24722,348
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24723,237
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24724,522
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24725,247
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24726,549
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24727,541
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24728,198
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24729,63
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24730,3484
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24731,126
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24732,256
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24733,549
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24734,246
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24735,272
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24736,148
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24737,3974
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24738,205
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24739,463
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24740,189
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24741,2003
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24742,1352
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24743,62
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24744,2020
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24745,488
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24746,1226
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24747,214
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24748,338
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24749,111
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24750,372
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24751,84
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24752,146
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24753,917
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24754,291
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24755,698
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24756,437
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24757,352
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24758,127
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24759,1294
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24760,120
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24761,363
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24762,147
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24763,694
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24764,171
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24765,312
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24766,178
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24767,146
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24768,363
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24769,990
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24770,553
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24771,796
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24772,1691
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24773,428
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24774,248
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24775,135
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24776,453
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24777,500
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24778,869
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24779,726
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24780,109
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24781,387
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24782,247
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24783,628
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24784,1760
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24785,197
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24786,996
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24787,1167
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24788,1128
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24789,83
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24790,85
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24791,1065
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24792,242
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24793,264
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24794,417
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24795,555
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24796,566
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24797,300
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24798,287
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24799,165
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24800,248
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24801,145
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24802,465
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24803,531
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24804,725
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24805,587
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24806,1328
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24807,96
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24808,2519
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24809,589
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24810,559
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24811,787
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24812,154
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24813,520
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24814,632
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24815,611
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24816,1565
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24817,700
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24818,519
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24819,283
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24820,49
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24821,11686
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24822,162
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24823,924
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24824,79
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24825,538
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24826,202
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24827,77
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24828,144
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24829,502
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24830,297
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24831,145
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24832,229
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24833,53
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24834,432
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24835,315
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24836,295
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24837,550
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24838,66
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24839,780
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24840,329
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24841,227
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24842,427
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24843,74
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24844,3442
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24845,551
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24846,3698
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24847,333
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24848,5336
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24849,139
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24850,506
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24851,365
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24852,371
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24853,268
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24854,503
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24855,338
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24856,443
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24857,188
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24858,57
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24859,312
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24860,714
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24861,4779
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24862,871
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24863,643
84,Auvergne-Rhône-Alpes,63.0,Entreprise_24864,396
75,Nouvelle-Aquitaine,64.0,Entreprise_24865,196
75,Nouvelle-Aquitaine,64.0,Entreprise_24866,159
75,Nouvelle-Aquitaine,64.0,Entreprise_24867,215
75,Nouvelle-Aquitaine,64.0,Entreprise_24868,115
75,Nouvelle-Aquitaine,64.0,Entreprise_24869,522
75,Nouvelle-Aquitaine,64.0,Entreprise_24870,465
75,Nouvelle-Aquitaine,64.0,Entreprise_24871,1042
75,Nouvelle-Aquitaine,64.0,Entreprise_24872,262
75,Nouvelle-Aquitaine,64.0,Entreprise_24873,2070
75,Nouvelle-Aquitaine,64.0,Entreprise_24874,695
75,Nouvelle-Aquitaine,64.0,Entreprise_24875,114
75,Nouvelle-Aquitaine,64.0,Entreprise_24876,128
75,Nouvelle-Aquitaine,64.0,Entreprise_24877,167
75,Nouvelle-Aquitaine,64.0,Entreprise_24878,665
75,Nouvelle-Aquitaine,64.0,Entreprise_24879,207
75,Nouvelle-Aquitaine,64.0,Entreprise_24880,327
75,Nouvelle-Aquitaine,64.0,Entreprise_24881,305
75,Nouvelle-Aquitaine,64.0,Entreprise_24882,466
75,Nouvelle-Aquitaine,64.0,Entreprise_24883,224
75,Nouvelle-Aquitaine,64.0,Entreprise_24884,724
75,Nouvelle-Aquitaine,64.0,Entreprise_24885,138
75,Nouvelle-Aquitaine,64.0,Entreprise_24886,895
75,Nouvelle-Aquitaine,64.0,Entreprise_24887,42288
75,Nouvelle-Aquitaine,64.0,Entreprise_24888,94
75,Nouvelle-Aquitaine,64.0,Entreprise_24889,383
75,Nouvelle-Aquitaine,64.0,Entreprise_24890,178
75,Nouvelle-Aquitaine,64.0,Entreprise_24891,134
75,Nouvelle-Aquitaine,64.0,Entreprise_24892,658
75,Nouvelle-Aquitaine,64.0,Entreprise_24893,183
75,Nouvelle-Aquitaine,64.0,Entreprise_24894,185
75,Nouvelle-Aquitaine,64.0,Entreprise_24895,134
75,Nouvelle-Aquitaine,64.0,Entreprise_24896,328
75,Nouvelle-Aquitaine,64.0,Entreprise_24897,2364
75,Nouvelle-Aquitaine,64.0,Entreprise_24898,312
75,Nouvelle-Aquitaine,64.0,Entreprise_24899,1235
75,Nouvelle-Aquitaine,64.0,Entreprise_24900,3588
75,Nouvelle-Aquitaine,64.0,Entreprise_24901,246
75,Nouvelle-Aquitaine,64.0,Entreprise_24902,1052
75,Nouvelle-Aquitaine,64.0,Entreprise_24903,846
75,Nouvelle-Aquitaine,64.0,Entreprise_24904,699
75,Nouvelle-Aquitaine,64.0,Entreprise_24905,274
75,Nouvelle-Aquitaine,64.0,Entreprise_24906,80
